'JobNumber','OperationSeq','SeqStatus','SeqStatusDesc','SeqDetType','WCorResID','WCorResDesc','EstRTInHrs','EstSUInHrs','RuntimeTime','RuntimeUOM','Schedule?','Contiguous?','Backflush?','GrpSchedID','CrossFlag','CrossTime','TimeFlag','SchedStrtDt','SchStartTime','SchedEndDt','SchEndTime','ActStartDt','ActEndDt','ActSetInHrs','ActRTInHrs','EstSetup$','ActSetup$','EstRun$','ActRun$','EstOverHead$','ActOverHead$','QtyComplete','RejectQty','HoldReasonID','OnHoldAtDate','OnHoldAtTime','RemainInMin','UsrRemnInMin','WorkCenterID','TrkSeq.UniqueID','TrkSeq.AuditUser','TrkSeq.AuditDate','TrkSeq.AuditTime','TrkSeq.DelayModifier','TrkSeq.Anchor?','TrkSeq.ActStartTime','TrkSeq.ActEndTime','JobTxt.StdTextID','SequenceText','StandardText'
'SP296721',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.270000,0.000000,0.270000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/05/2019,07:55:00,09/05/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,16.2000,0.0000,'WCA',505895,'PAT',07/30/2019,07:45:44,'0',False,00:00:00,00:00:00,'','',''
'SP296721',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.270000,0.000000,0.270000,'HU',No,Yes,No,'N','N',0.000000,'',09/05/2019,00:00:00,09/05/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,7.44900,0.00000,16.01600,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,16.2000,0.0000,'WCA',505896,'PAT',07/30/2019,07:45:44,'0',False,00:00:00,00:00:00,'','',''
'SP296722',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.320000,0.000000,0.080000,'HU',Yes,Yes,No,'N','N',0.000000,'',08/27/2019,07:54:00,08/27/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,19.2000,0.0000,'WCA',515236,'PAT',07/30/2019,07:45:44,'0',False,00:00:00,00:00:00,'','',''
'SP296722',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.320000,0.000000,0.080000,'HU',No,Yes,No,'N','N',0.000000,'',08/27/2019,00:00:00,08/27/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,8.83000,0.00000,18.98000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,19.2000,0.0000,'WCA',515237,'PAT',07/30/2019,07:45:44,'0',False,00:00:00,00:00:00,'','',''
'SP296725',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.280000,0.000000,0.280000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/05/2019,07:54:00,09/05/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,16.8000,0.0000,'WCA',522874,'PAT',07/30/2019,07:45:45,'0',False,00:00:00,00:00:00,'','',''
'SP296725',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.280000,0.000000,0.280000,'HU',No,Yes,No,'N','N',0.000000,'',09/05/2019,00:00:00,09/05/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,7.73000,0.00000,16.61000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,16.8000,0.0000,'WCA',522875,'PAT',07/30/2019,07:45:45,'0',False,00:00:00,00:00:00,'','',''
'SP296727',00001,'0','Not Started','W','WCF','FABRICATION AREA',0.300000,0.000000,0.300000,'HU',Yes,Yes,No,'N','N',0.000000,'',08/28/2019,07:42:00,08/28/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,18.0000,0.0000,'WCF',511499,'PAT',07/30/2019,07:45:45,'',False,00:00:00,00:00:00,'','',''
'SP296727',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.300000,0.000000,0.300000,'HU',No,Yes,No,'N','N',0.000000,'',08/28/2019,00:00:00,08/28/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,8.27700,0.00000,17.79600,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,18.0000,0.0000,'WCF',511500,'PAT',07/30/2019,07:45:45,'',False,00:00:00,00:00:00,'','',''
'SP296729',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.333330,0.000000,20.000000,'MU',Yes,Yes,No,'N','N',0.000000,'',09/05/2019,07:53:00,09/05/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,20.0000,0.0000,'WCA',489223,'PAT',07/30/2019,07:45:46,'',False,00:00:00,00:00:00,'','',''
'SP296729',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.333330,0.000000,20.000000,'MU',No,Yes,No,'N','N',0.000000,'',09/05/2019,00:00:00,09/05/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,9.20000,0.00000,19.77000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,20.0000,0.0000,'WCA',489224,'PAT',07/30/2019,07:45:46,'',False,00:00:00,00:00:00,'','',''
'SP296823',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',11/15/2019,05:45:00,11/18/2019,04:53:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',766164,'PAT',08/01/2019,13:28:54,'',False,00:00:00,00:00:00,'','',''
'SP296823',00001,'0','Not Started','L','85A','WALKWAY ASSY',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',11/15/2019,00:00:00,11/18/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',766165,'PAT',08/01/2019,13:28:54,'',False,00:00:00,00:00:00,'','',''
'SP296823',00002,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',11/18/2019,04:53:00,11/19/2019,04:01:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',766166,'PAT',08/01/2019,13:28:54,'',False,00:00:00,00:00:00,'','',''
'SP296823',00002,'0','Not Started','L','85B','OUTER WALKWAY ASSY',20.000000,0.000000,20.000000,'HU',No,Yes,No,'N','N',0.000000,'',11/18/2019,00:00:00,11/19/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',766167,'PAT',08/01/2019,13:28:54,'',False,00:00:00,00:00:00,'','',''
'SP296823',00003,'0','Not Started','W','WCA','UNIT ASSEMBLY',10.000000,0.000000,10.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',11/19/2019,04:01:00,11/19/2019,07:35:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,600.0000,0.0000,'WCA',766168,'PAT',08/01/2019,13:28:55,'',False,00:00:00,00:00:00,'','',''
'SP296823',00003,'0','Not Started','L','85C','OUTER WALKWAY FLOOR',10.000000,0.000000,10.000000,'HU',No,Yes,No,'N','N',0.000000,'',11/19/2019,00:00:00,11/19/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,275.90000,0.00000,593.19000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,600.0000,0.0000,'WCA',766169,'PAT',08/01/2019,13:28:55,'',False,00:00:00,00:00:00,'','',''
'SP296823',00004,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',11/19/2019,07:35:00,11/20/2019,06:43:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',766170,'PAT',08/01/2019,13:28:56,'',False,00:00:00,00:00:00,'','',''
'SP296823',00004,'0','Not Started','L','85D','CENTER WALKWAY ASSY',20.000000,0.000000,20.000000,'HU',No,Yes,No,'N','N',0.000000,'',11/19/2019,00:00:00,11/20/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',766171,'PAT',08/01/2019,13:28:56,'',False,00:00:00,00:00:00,'','',''
'SP296823',00005,'0','Not Started','W','WCA','UNIT ASSEMBLY',10.000000,0.000000,10.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',11/20/2019,06:43:00,11/21/2019,02:17:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,600.0000,0.0000,'WCA',766172,'PAT',08/01/2019,13:28:57,'',False,00:00:00,00:00:00,'','',''
'SP296823',00005,'0','Not Started','L','85E','CENTER WALKWAY FLOOR',10.000000,0.000000,10.000000,'HU',No,No,No,'N','N',0.000000,'',11/20/2019,00:00:00,11/21/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,275.90000,0.00000,593.19000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,600.0000,0.0000,'WCA',766173,'PAT',08/01/2019,13:28:57,'',False,00:00:00,00:00:00,'','',''
'SP296823',00006,'0','Not Started','W','WCA','UNIT ASSEMBLY',20.000000,0.000000,20.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',11/21/2019,02:17:00,11/22/2019,01:25:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',766174,'PAT',08/01/2019,13:28:57,'',False,00:00:00,00:00:00,'','',''
'SP296823',00006,'0','Not Started','L','85F','INNER WALKWAY ASSY',20.000000,0.000000,20.000000,'HU',No,No,No,'N','N',0.000000,'',11/21/2019,00:00:00,11/22/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,551.80000,0.00000,1186.37000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1200.0000,0.0000,'WCA',766175,'PAT',08/01/2019,13:28:57,'',False,00:00:00,00:00:00,'','',''
'SP296823',00007,'0','Not Started','W','WCA','UNIT ASSEMBLY',16.000000,0.000000,16.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',11/22/2019,01:25:00,11/22/2019,07:07:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,960.0000,0.0000,'WCA',766176,'PAT',08/01/2019,13:28:58,'',False,00:00:00,00:00:00,'','',''
'SP296823',00007,'0','Not Started','L','85G','INNER WALKWAY FLOOR',16.000000,0.000000,16.000000,'HU',No,No,No,'N','N',0.000000,'',11/22/2019,00:00:00,11/22/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,441.44000,0.00000,949.10000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,960.0000,0.0000,'WCA',766177,'PAT',08/01/2019,13:28:58,'',False,00:00:00,00:00:00,'','',''
'SP296823',00008,'0','Not Started','W','WCA','UNIT ASSEMBLY',2.500000,0.000000,2.500000,'HU',Yes,Yes,No,'N','N',0.000000,'',11/22/2019,07:07:00,11/22/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,150.0000,0.0000,'WCA',766178,'PAT',08/01/2019,13:28:58,'',False,00:00:00,00:00:00,'','',''
'SP296823',00008,'0','Not Started','L','85J','ASSY CASTERS',2.500000,0.000000,2.500000,'HU',No,No,No,'N','N',0.000000,'',11/22/2019,00:00:00,11/22/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,68.98000,0.00000,148.30000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,150.0000,0.0000,'WCA',766179,'PAT',08/01/2019,13:28:58,'',False,00:00:00,00:00:00,'','',''
'SP296936',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.000000,0.000000,0.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',09/03/2019,08:00:00,09/03/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1.0000,0.0000,'WCA',737769,'PAT',08/07/2019,13:16:40,'P',False,00:00:00,00:00:00,'','HARDWARE PULL:^~FLAT WASHER 1/2   GR8     (4)^~FLAT WASHER 3/8   GR8     (10)^~NYLOCK NUT  3/8-16 GR 8   (2)^~HHCS 3/8-16 X 2 3/4 GR 8  (2)^~FHCS 1/4-20 X 1/2  SS     (2)^~HHCS 1/2-13 X 1 3/4 GR 8  (2)^~NYLOCK NUT 1/4-20  GR 8   (2)^~NYLOCK NUT 1/2-13  GR 8   (2)^~NYLOCK NUT 3/8-16  SS     (1)^~HHCS 3/8-16 X 3  GR 8     (1)^~HHCS 3/8-16 X 1  GR 8     (4)',''
'SP296937',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.560000,0.000000,0.280000,'HU',Yes,Yes,No,'N','N',0.000000,'',12/11/2019,07:48:00,12/11/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,33.6000,0.0000,'WCA',469535,'PAT',08/07/2019,13:16:42,'0',False,00:00:00,00:00:00,'','WELDED COMPONENT WILL GO TO KRAMER & MOEN MACHINE SHOP FOR LINE BORING.',''
'SP296937',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.560000,0.000000,0.280000,'HU',No,Yes,No,'N','N',0.000000,'',12/11/2019,00:00:00,12/11/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,15.45000,0.00000,33.22000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,33.6000,0.0000,'WCA',469536,'PAT',08/07/2019,13:16:42,'0',False,00:00:00,00:00:00,'','',''
'SP296938',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',1.840000,0.000000,0.920000,'HU',Yes,Yes,No,'N','N',0.000000,'',12/12/2019,07:21:00,12/12/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,110.4000,0.0000,'WCA',469490,'PAT',08/07/2019,13:16:44,'0',False,00:00:00,00:00:00,'','',''
'SP296938',00001,'0','Not Started','L','01','FAB PIECE PARTS',1.840000,0.000000,0.920000,'HU',No,Yes,No,'N','N',0.000000,'',12/12/2019,00:00:00,12/12/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,50.77000,0.00000,109.15000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,110.4000,0.0000,'WCA',469491,'PAT',08/07/2019,13:16:44,'0',False,00:00:00,00:00:00,'','',''
'SP296939',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.520000,0.000000,0.260000,'HU',Yes,Yes,No,'N','N',0.000000,'',12/11/2019,07:49:00,12/11/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,31.2000,0.0000,'WCA',469596,'PAT',08/07/2019,13:16:44,'0',False,00:00:00,00:00:00,'','MAG PARTICLE INSPECT WELDMENT PER PRINT.  FORWARD TO PAINT SHOP AFTER TESTING IS COMPLETE.',''
'SP296939',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.520000,0.000000,0.260000,'HU',No,Yes,No,'N','N',0.000000,'',12/11/2019,00:00:00,12/11/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,14.35000,0.00000,30.85000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,31.2000,0.0000,'WCA',469597,'PAT',08/07/2019,13:16:44,'0',False,00:00:00,00:00:00,'','',''
'SP296940',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.900000,0.000000,0.450000,'HU',Yes,Yes,No,'N','N',0.000000,'',12/11/2019,07:41:00,12/11/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,54.0000,0.0000,'WCA',469593,'PAT',08/07/2019,13:16:45,'0',False,00:00:00,00:00:00,'','',''
'SP296940',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.900000,0.000000,0.450000,'HU',No,Yes,No,'N','N',0.000000,'',12/11/2019,00:00:00,12/11/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,24.83000,0.00000,53.39000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,54.0000,0.0000,'WCA',469594,'PAT',08/07/2019,13:16:45,'0',False,00:00:00,00:00:00,'','',''
'SP296941',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',1.400000,0.000000,0.700000,'HU',Yes,Yes,Yes,'N','N',0.000000,'',12/11/2019,07:30:00,12/11/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,84.0000,0.0000,'WCA',469541,'PAT',08/07/2019,13:16:45,'0',False,00:00:00,00:00:00,'','',''
'SP296941',00001,'0','Not Started','L','01','FAB PIECE PARTS',1.400000,0.000000,0.700000,'HU',No,Yes,Yes,'N','N',0.000000,'',12/11/2019,00:00:00,12/11/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,38.63000,0.00000,83.05000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,84.0000,0.0000,'WCA',469542,'PAT',08/07/2019,13:16:45,'0',False,00:00:00,00:00:00,'','',''
'SP296942',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.000000,0.000000,0.000000,'MU',Yes,Yes,No,'N','N',0.000000,'',01/31/2020,08:00:00,01/31/2020,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1.0000,0.0000,'WCA',470350,'PAT',08/07/2019,13:16:46,'0',False,00:00:00,00:00:00,'','PULL PARTS TO SEND TO GREYSTAR ELECTRONICS.',''
'SP296942',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.000000,0.000000,0.000000,'MU',No,Yes,No,'N','N',0.000000,'',01/31/2020,00:00:00,01/31/2020,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1.0000,0.0000,'WCA',470351,'PAT',08/07/2019,13:16:46,'0',False,00:00:00,00:00:00,'','',''
'SP296944',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.083330,0.000000,1.000000,'MU',Yes,Yes,No,'N','N',0.000000,'',01/24/2020,07:59:00,01/24/2020,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,5.0000,0.0000,'WCA',470353,'PAT',08/07/2019,13:16:46,'0',False,00:00:00,00:00:00,'','PULL AND SEND 1 FOOT OF 24 GA WHITE WIRE, 1/16" HEAT SHRINK, AND ONE 22 GA RING TERMINAL.^~ALL PARTS WILL GO TO GREYSTAR ELECTRONICS.',''
'SP296944',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.083330,0.000000,1.000000,'MU',No,Yes,No,'N','N',0.000000,'',01/24/2020,00:00:00,01/24/2020,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,2.30000,0.00000,4.94000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,5.0000,0.0000,'WCA',470354,'PAT',08/07/2019,13:16:46,'0',False,00:00:00,00:00:00,'','',''
'SP296947',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.233330,0.000000,7.000000,'MU',Yes,Yes,No,'N','N',0.000000,'',12/11/2019,07:56:00,12/11/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,14.0000,0.0000,'WCA',469693,'PAT',08/07/2019,13:16:47,'0',False,00:00:00,00:00:00,'','',''
'SP296947',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.233330,0.000000,7.000000,'MU',No,Yes,No,'N','N',0.000000,'',12/11/2019,00:00:00,12/11/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,6.44000,0.00000,13.84000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,14.0000,0.0000,'WCA',469694,'PAT',08/07/2019,13:16:47,'0',False,00:00:00,00:00:00,'','',''
'SP296948',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.700000,0.000000,0.350000,'HU',Yes,Yes,No,'N','N',0.000000,'',12/11/2019,07:45:00,12/11/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,42.0000,0.0000,'WCA',469548,'PAT',08/07/2019,13:16:47,'0',False,00:00:00,00:00:00,'','',''
'SP296948',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.700000,0.000000,0.350000,'HU',No,Yes,No,'N','N',0.000000,'',12/11/2019,00:00:00,12/11/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,19.31000,0.00000,41.52000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,42.0000,0.0000,'WCA',469549,'PAT',08/07/2019,13:16:47,'0',False,00:00:00,00:00:00,'','',''
'SP296949',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.260000,0.000000,0.130000,'HU',Yes,Yes,No,'N','N',0.000000,'',01/01/2020,07:55:00,01/01/2020,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,15.6000,0.0000,'WCA',483046,'PAT',08/07/2019,13:16:48,'0',False,00:00:00,00:00:00,'','',''
'SP296949',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.260000,0.000000,0.130000,'HU',No,Yes,No,'N','N',0.000000,'',01/01/2020,00:00:00,01/01/2020,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,7.17000,0.00000,15.42000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,15.6000,0.0000,'WCA',483047,'PAT',08/07/2019,13:16:48,'0',False,00:00:00,00:00:00,'','',''
'SP296950',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.001670,0.000000,0.100000,'MU',Yes,Yes,No,'N','N',0.000000,'',01/10/2020,08:00:00,01/10/2020,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1.0000,0.0000,'WCA',485698,'PAT',08/07/2019,13:16:48,'0',False,00:00:00,00:00:00,'','',''
'SP296951',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.001670,0.000000,0.100000,'MU',Yes,Yes,No,'N','N',0.000000,'',01/01/2020,08:00:00,01/01/2020,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1.0000,0.0000,'WCA',485711,'PAT',08/07/2019,13:16:49,'0',False,00:00:00,00:00:00,'','',''
'SP296951',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.001670,0.000000,0.100000,'MU',No,No,No,'N','N',0.000000,'',01/01/2020,00:00:00,01/01/2020,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.05000,0.00000,0.10000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,1.0000,0.0000,'WCA',596647,'PAT',08/07/2019,13:16:49,'',False,00:00:00,00:00:00,'','',''
'SP296952',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',1.000000,0.000000,1.000000,'HU',Yes,Yes,No,'N','N',0.000000,'',12/12/2019,07:39:00,12/12/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,60.0000,0.0000,'WCA',502356,'PAT',08/07/2019,13:16:51,'0',False,00:00:00,00:00:00,'','',''
'SP296952',00001,'0','Not Started','L','01','FAB PIECE PARTS',1.000000,0.000000,1.000000,'HU',No,Yes,No,'N','N',0.000000,'',12/12/2019,00:00:00,12/12/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,27.59000,0.00000,59.32000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,60.0000,0.0000,'WCA',502357,'PAT',08/07/2019,13:16:51,'0',False,00:00:00,00:00:00,'','',''
'SP296953',00001,'0','Not Started','W','WCA','UNIT ASSEMBLY',0.266670,0.000000,2.000000,'MU',Yes,Yes,No,'N','N',0.000000,'',12/31/2019,07:55:00,12/31/2019,08:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,16.0000,0.0000,'WCA',507696,'PAT',08/07/2019,13:16:52,'0',False,00:00:00,00:00:00,'','',''
'SP296953',00001,'0','Not Started','L','01','FAB PIECE PARTS',0.266670,0.000000,2.000000,'MU',No,Yes,No,'N','N',0.000000,'',12/31/2019,00:00:00,12/31/2019,00:00:00,00/00/0000,00/00/0000,0.000000,0.000000,0.00000,0.00000,7.36000,0.00000,15.82000,0.00000,0.00000,0.00000,'',00/00/0000,00:00:00,16.0000,0.0000,'WCA',507697,'PAT',08/07/2019,13:16:52,'0',False,00:00:00,00:00:00,'','',''
