'ImSup.Itemkey','ImSup.OrderCost','ImSup.OrderUOM','ImSup.Vendkey','ImSup.TerminatDate','0.lInclude?'
'.065675',7.13000,'EA','MAN01',00/00/0000,True
'.065676',7.67000,'EA','MAN01',00/00/0000,True
'.065677',73.43000,'EA','MAN01',00/00/0000,True
'.065678',28.94000,'EA','MAN01',00/00/0000,True
'.065679',28.94000,'EA','MAN01',00/00/0000,True
'.065680',30.79000,'EA','MAN01',00/00/0000,True
'.065681',16.31000,'EA','MAN01',00/00/0000,True
'.065682',34.25000,'EA','MAN01',00/00/0000,True
'.065684',1.10000,'EA','MAN01',00/00/0000,True
'.065706',68.01000,'EA','MAN01',00/00/0000,True
'.066417',22.38000,'EA','MAN01',00/00/0000,True
'.067576',81.72000,'EA','MAN01',00/00/0000,True
'.067577',32.49000,'EA','MAN01',00/00/0000,True
'.067578',76.51000,'EA','MAN01',00/00/0000,True
'.067656',92.71000,'EA','MAN01',00/00/0000,True
'.069545',12.43000,'EA','MAN01',00/00/0000,True
'.069546',3.34000,'EA','MAN01',00/00/0000,True
'.069556',14.54000,'EA','MAN01',00/00/0000,True
'.069558',30.10000,'EA','MAN01',00/00/0000,True
'.069564',34.18000,'EA','MAN01',00/00/0000,True
'.069565',34.18000,'EA','MAN01',00/00/0000,True
'.069566',16.63000,'EA','MAN01',00/00/0000,True
'.069736',127.33000,'EA','MAN01',00/00/0000,True
'.095161',10.57000,'EA','MAN01',00/00/0000,True
'.095211',76.76000,'EA','MAN01',00/00/0000,True
'.095391',1.40000,'EA','MAN01',00/00/0000,True
'.095392',1.39000,'EA','MAN01',00/00/0000,True
'.096280',4.48000,'EA','MAN01',00/00/0000,True
'.096281',4.48000,'EA','MAN01',00/00/0000,True
'.096282',4.48000,'EA','MAN01',00/00/0000,True
'.096283',4.48000,'EA','MAN01',00/00/0000,True
'.096284',4.48000,'EA','MAN01',00/00/0000,True
'.096340',3099.48000,'EA','MAN01',00/00/0000,True
'.096782',51.18000,'EA','MAN01',00/00/0000,True
'.097023',76.76000,'EA','MAN01',00/00/0000,True
'.097157',22.16000,'EA','MAN01',00/00/0000,True
'.097158',22.16000,'EA','MAN01',00/00/0000,True
'.097214',9.54000,'EA','MAN01',00/00/0000,True
'.097215',1.07000,'EA','MAN01',00/00/0000,True
'.097216',11.39000,'EA','MAN01',00/00/0000,True
'.097926',10.57000,'EA','MAN01',00/00/0000,True
'.100467',27.38000,'EA','MAN01',00/00/0000,True
'.100483',30.73000,'EA','MAN01',00/00/0000,True
'.100599',28.33000,'EA','MAN01',00/00/0000,True
'.100962',27.05000,'EA','MAN01',00/00/0000,True
'.100963',27.05000,'EA','MAN01',00/00/0000,True
'.103634',88.15000,'EA','MAN01',00/00/0000,True
'.103836',4.27000,'EA','MAN01',00/00/0000,True
'.104504',8.03000,'EA','MAN01',00/00/0000,True
'.104505',1.60000,'EA','MAN01',00/00/0000,True
'.104506',0.59000,'EA','MAN01',00/00/0000,True
'.651961',390.02000,'EA','MAN01',00/00/0000,True
'.652111',58.93000,'EA','MAN01',00/00/0000,True
'BATTBOX',466.98000,'EA','MAN01',00/00/0000,True
'.034226',1.67000,'EA','MAR06',00/00/0000,True
'.063691',1.50000,'EA','MAR06',00/00/0000,True
'.103655',1.67000,'EA','MAR06',00/00/0000,True
'.103656',1.67000,'EA','MAR06',00/00/0000,True
'.103667',1.67000,'EA','MAR06',00/00/0000,True
'.033595',29.40000,'EA','MAS02',00/00/0000,True
'.121250',18.52000,'EA','MAS02',00/00/0000,True
'.023818',48.46000,'EA','MCM01',00/00/0000,True
'.027107',8.62250,'FT','MCM01',00/00/0000,True
'.028839',0.05000,'EA','MCM01',00/00/0000,True
'.040027',43.16000,'EA','MCM01',00/00/0000,True
'.041304',13.14000,'FT','MCM01',00/00/0000,True
'.064695',80.44000,'EA','MCM01',00/00/0000,True
'.064827',14.78000,'EA','MCM01',00/00/0000,True
'.065049',52.07000,'EA','MCM01',00/00/0000,True
'.065724',22.44000,'EA','MCM01',00/00/0000,True
'.066572',0.16640,'EA','MCM01',00/00/0000,True
'.066684',2.69000,'EA','MCM01',00/00/0000,True
'.066843',32.24000,'EA','MCM01',00/00/0000,True
'.067345',41.39000,'EA','MCM01',00/00/0000,True
'.069110',3.57000,'EA','MCM01',00/00/0000,True
'.069186',7.00000,'EA','MCM01',00/00/0000,True
'.069312',11.25000,'FT','MCM01',00/00/0000,True
'.069715',133.03000,'FT','MCM01',00/00/0000,True
'.069942',75.19000,'EA','MCM01',00/00/0000,True
'.069983',6.50000,'FT','MCM01',00/00/0000,True
'.069991',1.03200,'FT','MCM01',00/00/0000,True
'.069992',4.72000,'FT','MCM01',00/00/0000,True
'.069993',12.18000,'FT','MCM01',00/00/0000,True
'.091251',4.78000,'EA','MCM01',00/00/0000,True
'.091584',35.23000,'EA','MCM01',00/00/0000,True
'.091888',7.86000,'EA','MCM01',00/00/0000,True
'.093291',40.89000,'EA','MCM01',00/00/0000,True
'.093326',0.90200,'EA','MCM01',00/00/0000,True
'.093678',18.21000,'EA','MCM01',00/00/0000,True
'.093679',1.07000,'EA','MCM01',00/00/0000,True
'.093954',0.23000,'EA','MCM01',00/00/0000,True
'.093961',0.19000,'EA','MCM01',00/00/0000,True
'.095330',4.72000,'EA','MCM01',00/00/0000,True
'.095331',1.34000,'EA','MCM01',00/00/0000,True
'.095546',3.13000,'EA','MCM01',00/00/0000,True
'.095547',4.16000,'EA','MCM01',00/00/0000,True
'.096054',7.43000,'EA','MCM01',00/00/0000,True
'.096098',3.32000,'FT','MCM01',00/00/0000,True
'.096263',3.57000,'EA','MCM01',00/00/0000,True
'.096274',11.94000,'FT','MCM01',00/00/0000,True
'.096346',26.60000,'EA','MCM01',00/00/0000,True
'.096545',4.00000,'EA','MCM01',00/00/0000,True
'.096563',3.50000,'EA','MCM01',00/00/0000,True
'.096631',23.24000,'EA','MCM01',00/00/0000,True
'.096714',0.89000,'EA','MCM01',00/00/0000,True
'.097037',6.30000,'EA','MCM01',00/00/0000,True
'.097052',10.96000,'EA','MCM01',00/00/0000,True
'.097053',9.15000,'EA','MCM01',00/00/0000,True
'.097054',5.31000,'EA','MCM01',00/00/0000,True
'.097055',25.13000,'FT','MCM01',00/00/0000,True
'.097059',11.94000,'FT','MCM01',00/00/0000,True
'.097087',11.44000,'FT','MCM01',00/00/0000,True
'.097088',5.26000,'EA','MCM01',00/00/0000,True
'.097251',9.05000,'EA','MCM01',00/00/0000,True
'.097393',26.60000,'FT','MCM01',00/00/0000,True
'.097394',26.60000,'FT','MCM01',00/00/0000,True
'.097401',26.60000,'FT','MCM01',00/00/0000,True
'.097551',17.42000,'EA','MCM01',00/00/0000,True
'.097552',22.38000,'EA','MCM01',00/00/0000,True
'.097553',22.88000,'EA','MCM01',00/00/0000,True
'.097602',31.83000,'EA','MCM01',00/00/0000,True
'.097722',3.57000,'EA','MCM01',00/00/0000,True
'.097810',80.59000,'EA','MCM01',00/00/0000,True
'.097811',48.92000,'EA','MCM01',00/00/0000,True
'.097937',26.60000,'EA','MCM01',00/00/0000,True
'.098441',3.73000,'EA','MCM01',00/00/0000,True
'.098594',26.60000,'EA','MCM01',00/00/0000,True
'.098595',26.60000,'FT','MCM01',00/00/0000,True
'.098596',1.71000,'FT','MCM01',00/00/0000,True
'.098597',26.60000,'EA','MCM01',00/00/0000,True
'.098625',11.94000,'FT','MCM01',00/00/0000,True
'.098626',2.32000,'EA','MCM01',00/00/0000,True
'.098701',1.06000,'EA','MCM01',00/00/0000,True
'.098719',0.65800,'EA','MCM01',00/00/0000,True
'.098720',0.80100,'EA','MCM01',00/00/0000,True
'.098804',26.60000,'EA','MCM01',00/00/0000,True
'.098805',26.60000,'FT','MCM01',00/00/0000,True
'.098807',26.60000,'EA','MCM01',00/00/0000,True
'.098808',26.60000,'FT','MCM01',00/00/0000,True
'.098973',18.21000,'EA','MCM01',00/00/0000,True
'.098979',2.89000,'EA','MCM01',00/00/0000,True
'.099564',11.94000,'FT','MCM01',00/00/0000,True
'.099573',37.15000,'EA','MCM01',00/00/0000,True
'.100026',3.74000,'EA','MCM01',00/00/0000,True
'.100027',27.65000,'EA','MCM01',00/00/0000,True
'.100037',0.40440,'EA','MCM01',00/00/0000,True
'.100088',17.04000,'EA','MCM01',00/00/0000,True
'.100091',11.94000,'FT','MCM01',00/00/0000,True
'.100258',17.20000,'EA','MCM01',00/00/0000,True
'.100440',11.94000,'FT','MCM01',00/00/0000,True
'.100505',26.60000,'EA','MCM01',00/00/0000,True
'.100506',26.60000,'EA','MCM01',00/00/0000,True
'.100507',26.60000,'EA','MCM01',00/00/0000,True
'.100508',26.60000,'EA','MCM01',00/00/0000,True
'.100570',5.77000,'FT','MCM01',00/00/0000,True
'.100571',6.87000,'FT','MCM01',00/00/0000,True
'.100668',3.57000,'EA','MCM01',00/00/0000,True
'.100741',26.60000,'EA','MCM01',00/00/0000,True
'.100841',3.27000,'EA','MCM01',00/00/0000,True
'.100911',26.60000,'EA','MCM01',00/00/0000,True
'.100972',11.40000,'FT','MCM01',00/00/0000,True
'.100982',31.80000,'EA','MCM01',00/00/0000,True
'.101274',48.44000,'EA','MCM01',00/00/0000,True
'.101378',14.94000,'EA','MCM01',00/00/0000,True
'.101386',0.91000,'EA','MCM01',00/00/0000,True
'.101585',1.23000,'EA','MCM01',00/00/0000,True
'.101653',15.12000,'EA','MCM01',00/00/0000,True
'.101685',13.34000,'EA','MCM01',00/00/0000,True
'.101687',7.33000,'EA','MCM01',00/00/0000,True
'.102701',4.38000,'EA','MCM01',00/00/0000,True
'.102702',4.76000,'EA','MCM01',00/00/0000,True
'.102703',1.28000,'EA','MCM01',00/00/0000,True
'.102704',7.44000,'EA','MCM01',00/00/0000,True
'.102707',2.05000,'EA','MCM01',00/00/0000,True
'.102708',7.70000,'EA','MCM01',00/00/0000,True
'.103018',10.01000,'EA','MCM01',00/00/0000,True
'.103417',23.24000,'EA','MCM01',00/00/0000,True
'.103531',11.94000,'FT','MCM01',00/00/0000,True
'.103711',30.91000,'EA','MCM01',00/00/0000,True
'.103798',40.53000,'EA','MCM01',00/00/0000,True
'.103799',40.53000,'EA','MCM01',00/00/0000,True
'.104013',10.75000,'EA','MCM01',00/00/0000,True
'.104076',33.93000,'EA','MCM01',00/00/0000,True
'.104519',33.16000,'EA','MCM01',00/00/0000,True
'.104581',17.24000,'EA','MCM01',00/00/0000,True
'.104636',26.54000,'FT','MCM01',00/00/0000,True
'.551502',19.61000,'FT','MCM01',00/00/0000,True
'.551503',9.89000,'FT','MCM01',00/00/0000,True
'.063500',3.22000,'FT','MCN01',00/00/0000,True
'.063663',7.25000,'FT','MCN01',00/00/0000,True
'.063666',4.84000,'FT','MCN01',00/00/0000,True
'.064565',18.39000,'FT','MCN01',00/00/0000,True
'.065114',124.58000,'EA','MCN01',00/00/0000,True
'.065115',13.17800,'FT','MCN01',00/00/0000,True
'.065376',4.42800,'FT','MCN01',00/00/0000,True
'.065383',4.01700,'FT','MCN01',00/00/0000,True
'.065737',6.71000,'FT','MCN01',00/00/0000,True
'.065738',11.79000,'FT','MCN01',00/00/0000,True
'.067700',134.80000,'EA','MCN01',00/00/0000,True
'.091748',121.14000,'EA','MCN01',00/00/0000,True
'.095859',6.89000,'FT','MCN01',00/00/0000,True
'.104605',134.80000,'EA','MCN01',00/00/0000,True
'.104652',134.80000,'EA','MCN01',00/00/0000,True
'025280-2',40.00000,'EA','MED03',00/00/0000,True
'025433-2',40.00000,'EA','MED03',00/00/0000,True
'026342-2',40.00000,'EA','MED03',00/00/0000,True
'026780-2',40.00000,'EA','MED03',00/00/0000,True
'029340-2',15.00000,'EA','MED03',00/00/0000,True
'060115-2',40.00000,'EA','MED03',00/00/0000,True
'060117-2',40.00000,'EA','MED03',00/00/0000,True
'060942-2',40.00000,'EA','MED03',00/00/0000,True
'060944-2',40.00000,'EA','MED03',00/00/0000,True
'061002-2',40.00000,'EA','MED03',00/00/0000,True
'061004-2',40.00000,'EA','MED03',00/00/0000,True
'061209-2',7.78000,'EA','MED03',00/00/0000,True
'064955',65.00000,'EA','MED03',00/00/0000,True
'064955-2',30.00000,'EA','MED03',00/00/0000,True
'070265',27.50000,'EA','MED03',00/00/0000,True
'070626',28.40000,'EA','MED03',00/00/0000,True
'070628',30.00000,'EA','MED03',00/00/0000,True
'070631',20.20000,'EA','MED03',00/00/0000,True
'070636',28.25000,'EA','MED03',00/00/0000,True
'070640',21.20000,'EA','MED03',00/00/0000,True
'070642',11.40000,'EA','MED03',00/00/0000,True
'070644',17.55000,'EA','MED03',00/00/0000,True
'070650',15.55000,'EA','MED03',00/00/0000,True
'096360-1',25.00000,'EA','MED03',00/00/0000,True
'096904',23.00000,'EA','MED03',00/00/0000,True
'098351-2',45.00000,'EA','MED03',00/00/0000,True
'HEAT TREAT3',150.00000,'EA','MED03',00/00/0000,True
'.026127',4.83000,'EA','MEE01',00/00/0000,True
'.059552',162.90000,'EA','MEE01',00/00/0000,True
'.059728',48.08000,'EA','MEE01',00/00/0000,True
'.062102',17.19000,'EA','MEE01',00/00/0000,True
'.062811',27.31000,'EA','MEE01',00/00/0000,True
'.063724',4.50000,'EA','MEE01',00/00/0000,True
'.063725',6.85000,'EA','MEE01',00/00/0000,True
'.063795',1.20000,'EA','MEE01',00/00/0000,True
'.063872',17.25000,'EA','MEE01',00/00/0000,True
'.064994',69.95000,'EA','MEE01',00/00/0000,True
'.065636',61.12000,'EA','MEE01',00/00/0000,True
'.066325',37.76000,'FT','MEE01',00/00/0000,True
'.597100',2.83000,'EA','MEE01',00/00/0000,True
'.029836',40.50000,'EA','MET01',00/00/0000,True
'.061634',38.88000,'EA','MET01',00/00/0000,True
'.021837',1.27000,'EA','MEY01',00/00/0000,True
'.023034',2.66000,'EA','MEY01',00/00/0000,True
'.023035',0.41000,'EA','MEY01',00/00/0000,True
'.023036',0.75000,'EA','MEY01',00/00/0000,True
'.023037',0.35000,'EA','MEY01',00/00/0000,True
'.080467',2542.14000,'EA','MID01',00/00/0000,True
'.652093',2542.14000,'EA','MID01',00/00/0000,True
'.063692',3.31000,'EA','MIL03',00/00/0000,True
'.064181',96.04000,'EA','MIL03',00/00/0000,True
'.064222',809.51000,'EA','MIL03',00/00/0000,True
'.064344',472.38000,'EA','MIL03',00/00/0000,True
'.064345',472.38000,'EA','MIL03',00/00/0000,True
'.064346',458.65000,'EA','MIL03',00/00/0000,True
'.064347',458.65000,'EA','MIL03',00/00/0000,True
'.064348',196.33000,'EA','MIL03',00/00/0000,True
'.064349',196.33000,'EA','MIL03',00/00/0000,True
'.064687',22.79000,'EA','MIL03',00/00/0000,True
'.064688',22.79000,'EA','MIL03',00/00/0000,True
'.065301',181.65000,'EA','MIL03',00/00/0000,True
'.065302',181.65000,'EA','MIL03',00/00/0000,True
'.065304',41.25000,'EA','MIL03',00/00/0000,True
'.065832',152.88000,'EA','MIL03',00/00/0000,True
'.065966',30.49000,'EA','MIL03',00/00/0000,True
'.066117',164.87000,'EA','MIL03',00/00/0000,True
'.066263',252.83000,'EA','MIL03',00/00/0000,True
'.066264',172.52000,'EA','MIL03',00/00/0000,True
'.066267',173.45000,'EA','MIL03',00/00/0000,True
'.066399',107.54000,'EA','MIL03',00/00/0000,True
'.066400',133.20000,'EA','MIL03',00/00/0000,True
'.066418',98.05000,'EA','MIL03',00/00/0000,True
'.066427',98.05000,'EA','MIL03',00/00/0000,True
'.066651',160.18000,'EA','MIL03',00/00/0000,True
'.066652',158.66000,'EA','MIL03',00/00/0000,True
'.066656',270.93000,'EA','MIL03',00/00/0000,True
'.069236',48.18000,'EA','MIL03',00/00/0000,True
'.069237',15.10000,'EA','MIL03',00/00/0000,True
'.069238',18.85000,'EA','MIL03',00/00/0000,True
'.069239',60.11000,'EA','MIL03',00/00/0000,True
'.069430',95.81000,'EA','MIL03',00/00/0000,True
'.069431',92.50000,'EA','MIL03',00/00/0000,True
'.069432',92.50000,'EA','MIL03',00/00/0000,True
'.069433',30.17000,'EA','MIL03',00/00/0000,True
'.069434',63.17000,'EA','MIL03',00/00/0000,True
'.069973',89.85000,'EA','MIL03',00/00/0000,True
'.070427',96.05000,'EA','MIL03',00/00/0000,True
'.070434',67.91000,'EA','MIL03',00/00/0000,True
'.070438',95.24000,'EA','MIL03',00/00/0000,True
'.070439',95.24000,'EA','MIL03',00/00/0000,True
'.070465',44.20000,'EA','MIL03',00/00/0000,True
'.070476',69.03000,'EA','MIL03',00/00/0000,True
'.070492',68.14000,'EA','MIL03',00/00/0000,True
'.070494',45.11000,'EA','MIL03',00/00/0000,True
'.070511',111.24000,'EA','MIL03',00/00/0000,True
'.090025',9.57000,'EA','MIL03',00/00/0000,True
'.091057',160.00000,'EA','MIL03',00/00/0000,True
'.091064',150.00000,'EA','MIL03',00/00/0000,True
'.091172',18.39000,'EA','MIL03',00/00/0000,True
'.091174',81.37000,'EA','MIL03',00/00/0000,True
'.091175',121.35000,'EA','MIL03',00/00/0000,True
'.091701',309.97000,'EA','MIL03',00/00/0000,True
'.091702',309.97000,'EA','MIL03',00/00/0000,True
'.091704',309.97000,'EA','MIL03',00/00/0000,True
'.091705',232.95000,'EA','MIL03',00/00/0000,True
'.091707',155.09000,'EA','MIL03',00/00/0000,True
'.091708',84.98000,'EA','MIL03',00/00/0000,True
'.091710',147.21000,'EA','MIL03',00/00/0000,True
'.091732',39.98000,'EA','MIL03',00/00/0000,True
'.091733',13.74000,'EA','MIL03',00/00/0000,True
'.091734',34.50000,'EA','MIL03',00/00/0000,True
'.091735',39.56000,'EA','MIL03',00/00/0000,True
'.091736',35.98000,'EA','MIL03',00/00/0000,True
'.091737',33.21000,'EA','MIL03',00/00/0000,True
'.091738',11.07000,'EA','MIL03',00/00/0000,True
'.091789',9.89000,'EA','MIL03',00/00/0000,True
'.091919',22.69000,'EA','MIL03',00/00/0000,True
'.091920',22.69000,'EA','MIL03',00/00/0000,True
'.092063',11.41000,'EA','MIL03',00/00/0000,True
'.092103',23.71000,'EA','MIL03',00/00/0000,True
'.092104',28.18000,'EA','MIL03',00/00/0000,True
'.092105',23.29000,'EA','MIL03',00/00/0000,True
'.092106',22.69000,'EA','MIL03',00/00/0000,True
'.092109',13.44000,'EA','MIL03',00/00/0000,True
'.092112',20.47000,'EA','MIL03',00/00/0000,True
'.092113',30.53000,'EA','MIL03',00/00/0000,True
'.092114',22.14000,'EA','MIL03',00/00/0000,True
'.092116',11.22000,'EA','MIL03',00/00/0000,True
'.092117',11.14000,'EA','MIL03',00/00/0000,True
'.092123',8.29000,'EA','MIL03',00/00/0000,True
'.092124',7.13000,'EA','MIL03',00/00/0000,True
'.092132',12.21000,'EA','MIL03',00/00/0000,True
'.092133',14.72000,'EA','MIL03',00/00/0000,True
'.092134',6.10000,'EA','MIL03',00/00/0000,True
'.092136',6.20000,'EA','MIL03',00/00/0000,True
'.092137',6.74000,'EA','MIL03',00/00/0000,True
'.092139',19.36000,'EA','MIL03',00/00/0000,True
'.092140',14.91000,'EA','MIL03',00/00/0000,True
'.092141',16.21000,'EA','MIL03',00/00/0000,True
'.092142',24.44000,'EA','MIL03',00/00/0000,True
'.092143',12.60000,'EA','MIL03',00/00/0000,True
'.092144',7.34000,'EA','MIL03',00/00/0000,True
'.092145',6.60000,'EA','MIL03',00/00/0000,True
'.092146',10.73000,'EA','MIL03',00/00/0000,True
'.092147',5.90000,'EA','MIL03',00/00/0000,True
'.092159',13.73000,'EA','MIL03',00/00/0000,True
'.092241',12.69000,'EA','MIL03',00/00/0000,True
'.092242',12.69000,'EA','MIL03',00/00/0000,True
'.092285',26.56000,'EA','MIL03',00/00/0000,True
'.092335',23.36000,'EA','MIL03',00/00/0000,True
'.092365',5.59000,'EA','MIL03',00/00/0000,True
'.092380',48.51000,'EA','MIL03',00/00/0000,True
'.092381',48.25000,'EA','MIL03',00/00/0000,True
'.092382',48.30000,'EA','MIL03',00/00/0000,True
'.092383',25.71000,'EA','MIL03',00/00/0000,True
'.092384',24.14000,'EA','MIL03',00/00/0000,True
'.092386',59.37000,'EA','MIL03',00/00/0000,True
'.092387',33.46000,'EA','MIL03',00/00/0000,True
'.092388',28.30000,'EA','MIL03',00/00/0000,True
'.092389',28.30000,'EA','MIL03',00/00/0000,True
'.092391',17.87000,'EA','MIL03',00/00/0000,True
'.092392',29.23000,'EA','MIL03',00/00/0000,True
'.092393',19.54000,'EA','MIL03',00/00/0000,True
'.092394',9.92000,'EA','MIL03',00/00/0000,True
'.092395',9.64000,'EA','MIL03',00/00/0000,True
'.092398',12.48000,'EA','MIL03',00/00/0000,True
'.093010',30.75000,'EA','MIL03',00/00/0000,True
'.093045',22.14000,'EA','MIL03',00/00/0000,True
'.093046',20.47000,'EA','MIL03',00/00/0000,True
'.093047',30.53000,'EA','MIL03',00/00/0000,True
'.093048',11.14000,'EA','MIL03',00/00/0000,True
'.093049',11.14000,'EA','MIL03',00/00/0000,True
'.093050',11.14000,'EA','MIL03',00/00/0000,True
'.093051',13.73000,'EA','MIL03',00/00/0000,True
'.093071',11.14000,'EA','MIL03',00/00/0000,True
'.093072',11.14000,'EA','MIL03',00/00/0000,True
'.093088',133.25000,'EA','MIL03',00/00/0000,True
'.093313',309.97000,'EA','MIL03',00/00/0000,True
'.093314',309.97000,'EA','MIL03',00/00/0000,True
'.093315',309.97000,'EA','MIL03',00/00/0000,True
'.093316',11.07000,'EA','MIL03',00/00/0000,True
'.093318',232.95000,'EA','MIL03',00/00/0000,True
'.093319',232.95000,'EA','MIL03',00/00/0000,True
'.093322',232.95000,'EA','MIL03',00/00/0000,True
'.093359',13.73000,'EA','MIL03',00/00/0000,True
'.093361',13.73000,'EA','MIL03',00/00/0000,True
'.093362',13.73000,'EA','MIL03',00/00/0000,True
'.093363',11.14000,'EA','MIL03',00/00/0000,True
'.093364',11.14000,'EA','MIL03',00/00/0000,True
'.093438',11.14000,'EA','MIL03',00/00/0000,True
'.093450',34.50000,'EA','MIL03',00/00/0000,True
'.093451',34.50000,'EA','MIL03',00/00/0000,True
'.093452',35.98000,'EA','MIL03',00/00/0000,True
'.093453',35.98000,'EA','MIL03',00/00/0000,True
'.093757',20.94000,'EA','MIL03',00/00/0000,True
'.093758',18.08000,'EA','MIL03',00/00/0000,True
'.093874',44.02000,'EA','MIL03',00/00/0000,True
'.093875',49.22000,'EA','MIL03',00/00/0000,True
'.095009',150.00000,'EA','MIL03',00/00/0000,True
'.095630',194.46000,'EA','MIL03',00/00/0000,True
'.096289',39.08000,'EA','MIL03',00/00/0000,True
'.096290',39.08000,'EA','MIL03',00/00/0000,True
'.096857',33.69000,'EA','MIL03',00/00/0000,True
'.096914',16.64000,'EA','MIL03',00/00/0000,True
'.096936',28.18000,'EA','MIL03',00/00/0000,True
'.096937',30.53000,'EA','MIL03',00/00/0000,True
'.096938',11.14000,'EA','MIL03',00/00/0000,True
'.097316',11.14000,'EA','MIL03',00/00/0000,True
'.097317',11.14000,'EA','MIL03',00/00/0000,True
'.097320',11.14000,'EA','MIL03',00/00/0000,True
'.097324',11.14000,'EA','MIL03',00/00/0000,True
'.097325',11.14000,'EA','MIL03',00/00/0000,True
'.097327',11.14000,'EA','MIL03',00/00/0000,True
'.097328',11.14000,'EA','MIL03',00/00/0000,True
'.097495',21.58000,'EA','MIL03',00/00/0000,True
'.097496',52.37000,'EA','MIL03',00/00/0000,True
'.097497',43.36000,'EA','MIL03',00/00/0000,True
'.097640',8.46000,'EA','MIL03',00/00/0000,True
'.098225',13.73000,'EA','MIL03',00/00/0000,True
'.098229',13.73000,'EA','MIL03',00/00/0000,True
'.098274',7.22000,'EA','MIL03',00/00/0000,True
'.098530',43.96000,'EA','MIL03',00/00/0000,True
'.098544',13.73000,'EA','MIL03',00/00/0000,True
'.098556',13.73000,'EA','MIL03',00/00/0000,True
'.098670',13.73000,'EA','MIL03',00/00/0000,True
'.098680',13.73000,'EA','MIL03',00/00/0000,True
'.098681',13.73000,'EA','MIL03',00/00/0000,True
'.098685',3.80000,'EA','MIL03',00/00/0000,True
'.098700',26.88000,'EA','MIL03',00/00/0000,True
'.100579',39.08000,'EA','MIL03',00/00/0000,True
'.100580',39.08000,'EA','MIL03',00/00/0000,True
'.101179',99.01000,'EA','MIL03',00/00/0000,True
'.101311',60.73000,'EA','MIL03',00/00/0000,True
'.101377',7.78000,'EA','MIL03',00/00/0000,True
'.101682',61.74000,'EA','MIL03',00/00/0000,True
'.101683',31.90000,'EA','MIL03',00/00/0000,True
'.102198',39.08000,'EA','MIL03',00/00/0000,True
'.102199',39.08000,'EA','MIL03',00/00/0000,True
'.106013',23.36000,'EA','MIL03',00/00/0000,True
